date,type,message
1693393921571,INFO,Retrieve metadata job has been started
1693393921579,INFO,Start getting describe of metadata
1693393923908,INFO,Describe metadata: 217 metadata types
1693393923917,INFO,Start getting list of metadata
1693393925845,INFO,Start retrieve
1693393957100,INFO,Retrieve completed
1693393960409,INFO,Retrieve metadata job has been completed
