date,type,message
1693394281955,INFO,Retrieve metadata job has been started
1693394281960,INFO,Start getting describe of metadata
1693394284301,INFO,Describe metadata: 217 metadata types
1693394284306,INFO,Start getting list of metadata
1693394285135,INFO,Start retrieve
1693394306029,INFO,Retrieve completed
1693394306053,INFO,Retrieve metadata job has been completed
