date,type,message
1693386704162,INFO,Retrieve metadata job has been started
1693386704165,INFO,Start getting describe of metadata
1693386706728,INFO,Describe metadata: 217 metadata types
1693386706733,INFO,Start getting list of metadata
1693386708556,INFO,Start retrieve
1693386730504,INFO,Retrieve completed
1693386730567,INFO,Retrieve metadata job has been completed
