date,type,message
1693316342443,INFO,Retrieve metadata job has been started
1693316342446,INFO,Start getting describe of metadata
1693316345999,INFO,Describe metadata: 217 metadata types
1693316346004,INFO,Start getting list of metadata
1693316346990,INFO,Start retrieve
1693316369037,INFO,Retrieve completed
1693316369053,INFO,Retrieve metadata job has been completed
