date,type,message
1693389215121,INFO,Retrieve metadata job has been started
1693389215125,INFO,Start getting describe of metadata
1693389217494,INFO,Describe metadata: 217 metadata types
1693389217495,INFO,Start getting list of metadata
1693389221600,INFO,Start retrieve
1693389253956,INFO,Retrieve completed
1693389254102,INFO,Retrieve metadata job has been completed
