date,type,message
1693383609913,INFO,Retrieve metadata job has been started
1693383609917,INFO,Start getting describe of metadata
1693383612613,INFO,Describe metadata: 217 metadata types
1693383612618,INFO,Start getting list of metadata
1693383612978,INFO,Start retrieve
1693383612979,INFO,Retrieve completed
1693383612982,INFO,Retrieve metadata job has been completed
