date,type,message
1693313073264,INFO,Retrieve metadata job has been started
1693313073268,INFO,Start getting describe of metadata
1693313076001,INFO,Describe metadata: 217 metadata types
1693313076007,INFO,Start getting list of metadata
1693313076682,INFO,Start retrieve
1693313118910,INFO,Retrieve completed
1693313119116,INFO,Retrieve metadata job has been completed
