date,type,message
1693299676548,INFO,Retrieve metadata job has been started
1693299676551,INFO,Start getting describe of metadata
1693299678883,INFO,Describe metadata: 217 metadata types
1693299678889,INFO,Start getting list of metadata
1693299679261,INFO,Start retrieve
1693299679262,INFO,Retrieve completed
1693299679264,INFO,Retrieve metadata job has been completed
