date,type,message
1693394390037,INFO,Retrieve metadata job has been started
1693394390043,INFO,Start getting describe of metadata
1693394392629,INFO,Describe metadata: 217 metadata types
1693394392634,INFO,Start getting list of metadata
1693394393478,INFO,Start retrieve
1693394414405,INFO,Retrieve completed
1693394414423,INFO,Retrieve metadata job has been completed
