date,type,message
1693300662302,INFO,Retrieve metadata job has been started
1693300662305,INFO,Start getting describe of metadata
1693300664636,INFO,Describe metadata: 217 metadata types
1693300664641,INFO,Start getting list of metadata
1693300665496,INFO,Start retrieve
1693300665497,INFO,Retrieve completed
1693300665499,INFO,Retrieve metadata job has been completed
