date,type,message
1693300029601,INFO,Retrieve metadata job has been started
1693300029606,INFO,Start getting describe of metadata
1693300031973,INFO,Describe metadata: 217 metadata types
1693300031978,INFO,Start getting list of metadata
1693300033554,INFO,Start retrieve
1693300065925,INFO,Retrieve completed
1693300066043,INFO,Retrieve metadata job has been completed
