date,type,message
1693383878558,INFO,Retrieve metadata job has been started
1693383878562,INFO,Start getting describe of metadata
1693383880799,INFO,Describe metadata: 217 metadata types
1693383880803,INFO,Start getting list of metadata
1693383881672,INFO,Start retrieve
1693383902648,INFO,Retrieve completed
1693383902687,INFO,Retrieve metadata job has been completed
