date,type,message
1693470316831,INFO,Retrieve metadata job has been started
1693470316835,INFO,Start getting describe of metadata
1693470319380,INFO,Describe metadata: 217 metadata types
1693470319386,INFO,Start getting list of metadata
1693470322443,INFO,Start retrieve
1693470354710,INFO,Retrieve completed
1693470354837,INFO,Retrieve metadata job has been completed
