date,type,message
1693233171166,INFO,Retrieve metadata job has been started
1693233171170,INFO,Start getting describe of metadata
1693233173558,INFO,Describe metadata: 217 metadata types
1693233173562,INFO,Start getting list of metadata
1693233174241,INFO,Start retrieve
1693233216488,INFO,Retrieve completed
1693233216682,INFO,Retrieve metadata job has been completed
