date,type,message
1693385818727,INFO,Retrieve metadata job has been started
1693385818731,INFO,Start getting describe of metadata
1693385821861,INFO,Describe metadata: 217 metadata types
1693385821864,INFO,Start getting list of metadata
1693385874501,ERROR,Retrieve metadata job has been failed
1693385874505,ERROR,INVALID_TYPE: Unknown type:null
