date,type,message
1693467700219,INFO,Retrieve metadata job has been started
1693467700222,INFO,Start getting describe of metadata
1693467702693,INFO,Describe metadata: 217 metadata types
1693467702698,INFO,Start getting list of metadata
1693467704701,INFO,Start retrieve
1693467725931,INFO,Retrieve completed
1693467725992,INFO,Retrieve metadata job has been completed
