date,type,message
1693216398441,INFO,Retrieve metadata job has been started
1693216398445,INFO,Start getting describe of metadata
1693216401025,INFO,Describe metadata: 217 metadata types
1693216401027,INFO,Start getting list of metadata
1693216401676,INFO,Start retrieve
1693216443924,INFO,Retrieve completed
1693216444148,INFO,Retrieve metadata job has been completed
