date,type,message
1693395709828,INFO,Retrieve metadata job has been started
1693395709833,INFO,Start getting describe of metadata
1693395712446,INFO,Describe metadata: 217 metadata types
1693395712451,INFO,Start getting list of metadata
1693395713075,INFO,Start retrieve
1693395733953,INFO,Retrieve completed
1693395733957,INFO,Retrieve metadata job has been completed
