date,type,message
1693298866090,INFO,Retrieve metadata job has been started
1693298866094,INFO,Start getting describe of metadata
1693298868673,INFO,Describe metadata: 217 metadata types
1693298868678,INFO,Start getting list of metadata
1693298871014,INFO,Start retrieve
1693298903201,INFO,Retrieve completed
1693298903333,INFO,Retrieve metadata job has been completed
