date,type,message
1693300811856,INFO,Retrieve metadata job has been started
1693300811860,INFO,Start getting describe of metadata
1693300814114,INFO,Describe metadata: 217 metadata types
1693300814119,INFO,Start getting list of metadata
1693300814484,INFO,Start retrieve
1693300814485,INFO,Retrieve completed
1693300814486,INFO,Retrieve metadata job has been completed
