date,type,message
1693393647199,INFO,Retrieve metadata job has been started
1693393647203,INFO,Start getting describe of metadata
1693393649593,INFO,Describe metadata: 217 metadata types
1693393649596,INFO,Start getting list of metadata
1693393650464,INFO,Start retrieve
1693393671401,INFO,Retrieve completed
1693393671429,INFO,Retrieve metadata job has been completed
