date,type,message
1693401762482,INFO,Retrieve metadata job has been started
1693401762486,INFO,Start getting describe of metadata
1693401764778,INFO,Describe metadata: 217 metadata types
1693401764783,INFO,Start getting list of metadata
1693401765377,INFO,Start retrieve
1693401786278,INFO,Retrieve completed
1693401786305,INFO,Retrieve metadata job has been completed
