date,type,message
1693468969182,INFO,Retrieve metadata job has been started
1693468969186,INFO,Start getting describe of metadata
1693468971721,INFO,Describe metadata: 217 metadata types
1693468971726,INFO,Start getting list of metadata
1693468975304,INFO,Start retrieve
1693469007586,INFO,Retrieve completed
1693469007716,INFO,Retrieve metadata job has been completed
