date,type,message
1693306014835,INFO,Retrieve metadata job has been started
1693306014839,INFO,Start getting describe of metadata
1693306017186,INFO,Describe metadata: 217 metadata types
1693306017193,INFO,Start getting list of metadata
1693306069696,ERROR,INVALID_TYPE: Unknown type:null
1693306070362,INFO,Start retrieve
1693306070363,INFO,Retrieve completed
1693306070365,INFO,Retrieve metadata job has been completed
