date,type,message
1693299736121,INFO,Retrieve metadata job has been started
1693299736125,INFO,Start getting describe of metadata
1693299739695,INFO,Describe metadata: 217 metadata types
1693299739699,INFO,Start getting list of metadata
1693299740621,INFO,Start retrieve
1693299740622,INFO,Retrieve completed
1693299740624,INFO,Retrieve metadata job has been completed
