date,type,message
1693301277408,INFO,Retrieve metadata job has been started
1693301277412,INFO,Start getting describe of metadata
1693301279766,INFO,Describe metadata: 217 metadata types
1693301279771,INFO,Start getting list of metadata
1693301280401,INFO,Start retrieve
1693301301337,INFO,Retrieve completed
1693301301342,INFO,Retrieve metadata job has been completed
