date,type,message
1693408506254,INFO,Retrieve metadata job has been started
1693408506258,INFO,Start getting describe of metadata
1693408508357,INFO,Describe metadata: 217 metadata types
1693408508365,INFO,Start getting list of metadata
1693408509864,INFO,Start retrieve
1693408530765,INFO,Retrieve completed
1693408530787,INFO,Retrieve metadata job has been completed
