date,type,message
1693402157312,INFO,Retrieve metadata job has been started
1693402157316,INFO,Start getting describe of metadata
1693402159602,INFO,Describe metadata: 217 metadata types
1693402159606,INFO,Start getting list of metadata
1693402160184,INFO,Start retrieve
1693402160185,INFO,Retrieve completed
1693402160188,INFO,Retrieve metadata job has been completed
