date,type,message
1693480125673,INFO,Retrieve metadata job has been started
1693480125678,INFO,Start getting describe of metadata
1693480127910,INFO,Describe metadata: 217 metadata types
1693480127918,INFO,Start getting list of metadata
1693480129327,INFO,Start retrieve
1693480150294,INFO,Retrieve completed
1693480150387,INFO,Retrieve metadata job has been completed
