date,type,message
1693300957996,INFO,Retrieve metadata job has been started
1693300958000,INFO,Start getting describe of metadata
1693300960568,INFO,Describe metadata: 217 metadata types
1693300960575,INFO,Start getting list of metadata
1693301013928,ERROR,INVALID_TYPE: Unknown type:null
1693301014529,INFO,Start retrieve
1693301014530,INFO,Retrieve completed
1693301014532,INFO,Retrieve metadata job has been completed
