date,type,message
1693300848748,INFO,Retrieve metadata job has been started
1693300848752,INFO,Start getting describe of metadata
1693300850904,INFO,Describe metadata: 217 metadata types
1693300850909,INFO,Start getting list of metadata
1693300903488,ERROR,INVALID_TYPE: Unknown type:null
1693300904198,INFO,Start retrieve
1693300904199,INFO,Retrieve completed
1693300904200,INFO,Retrieve metadata job has been completed
