date,type,message
1693234830134,INFO,Retrieve metadata job has been started
1693234830138,INFO,Start getting describe of metadata
1693234832662,INFO,Describe metadata: 217 metadata types
1693234832666,INFO,Start getting list of metadata
1693234833318,INFO,Start retrieve
1693234876024,INFO,Retrieve completed
1693234876196,INFO,Retrieve metadata job has been completed
