date,type,message
1693313400633,INFO,Retrieve metadata job has been started
1693313400637,INFO,Start getting describe of metadata
1693313403039,INFO,Describe metadata: 217 metadata types
1693313403045,INFO,Start getting list of metadata
1693313403743,INFO,Start retrieve
1693313438517,INFO,Retrieve completed
1693313438647,INFO,Retrieve metadata job has been completed
