date,type,message
1693384435745,INFO,Retrieve metadata job has been started
1693384435749,INFO,Start getting describe of metadata
1693384438113,INFO,Describe metadata: 217 metadata types
1693384438120,INFO,Start getting list of metadata
1693384439032,INFO,Start retrieve
1693384460037,INFO,Retrieve completed
1693384460069,INFO,Retrieve metadata job has been completed
