date,type,message
1693401520751,INFO,Retrieve metadata job has been started
1693401520755,INFO,Start getting describe of metadata
1693401523303,INFO,Describe metadata: 217 metadata types
1693401523309,INFO,Start getting list of metadata
1693401523921,INFO,Start retrieve
1693401544783,INFO,Retrieve completed
1693401544787,INFO,Retrieve metadata job has been completed
