date,type,message
1693235714689,INFO,Retrieve metadata job has been started
1693235714693,INFO,Start getting describe of metadata
1693235717170,INFO,Describe metadata: 217 metadata types
1693235717175,INFO,Start getting list of metadata
1693235722796,INFO,Start retrieve
1693235766254,INFO,Retrieve completed
1693235766884,INFO,Retrieve metadata job has been completed
